Date,Sample.ID,colony_id,ID1,ID2,Plug.Number,Chamber.Channel,Position,Bin.ID,Run,Species,Fragment.Number,Sample.Type,Temp.Cat,Chamber.Vol.L,Surf.Area.cm2,Start.time,Stop.time,Light_Dark,Light_Level,Light_Value,Notes,QC
20181017,PA-1411_20181017,PA-1411_20181017,PA-1411,P-1411,1411,2,3,1,PI,Pacuta,2,Sample,30,0.605,30,15:09,15:39,Dark,7,270,,
20181017,PA-1759_20181017,PA-1759_20181017,PA-1759,P-1759,1759,6,7,2,PI,Pacuta,3,Sample,30,0.605,30,15:09,15:39,Dark,7,270,,
20181017,PA-2202_20181017,PA-2202_20181017,PA-2202,P-2202,2202,7,9,2,PI,Pacuta,4,Sample,30,0.6,30,15:09,15:39,Dark,7,270,,
20181017,BK-2_20181017,BK-2_20181017,BK-2,B2-HOT,NA,10,8,2,PI,BK,2,Blank,30,0.61,NA,15:09,15:39,Dark,7,270,,
20181017,MC-2299_20181017,MC-2299_20181017,MC-2299,M-2299,2299,3,4,1,PI,Mcapitata,1,Sample,30,0.605,30,15:09,15:39,Dark,7,270,,
20181017,MC-2163_20181017,MC-2163_20181017,MC-2163,M-2163,2163,4,6,1,PI,Mcapitata,2,Sample,30,0.605,30,15:09,15:39,Dark,7,270,,
20181017,MC-2517_20181017,MC-2517_20181017,MC-2517,M-2517,2517,8,10,2,PI,Mcapitata,3,Sample,30,0.6,30,15:09,15:39,Dark,7,270,,
20181017,MC-2024_20181017,MC-2024_20181017,MC-2024,M-2024,2024,9,12,2,PI,Mcapitata,4,Sample,30,0.595,30,15:09,15:39,Dark,7,270,,
20181017,BK-1_20181017,BK-1_20181017,BK-1,B1-HOT,NA,5,2,1,PI,BK,1,Blank,30,0.61,NA,15:41,16:11,Light,8,473,,
20181017,PA-1618_20181017,PA-1618_20181017,PA-1618,P-1618,1618,1,1,1,PI,Pacuta,1,Sample,30,0.605,30,15:41,16:11,Light,8,473,,
20181017,PA-1411_20181017,PA-1411_20181017,PA-1411,P-1411,1411,2,3,1,PI,Pacuta,2,Sample,30,0.605,30,15:41,16:11,Light,8,473,,
20181017,PA-1759_20181017,PA-1759_20181017,PA-1759,P-1759,1759,6,7,2,PI,Pacuta,3,Sample,30,0.605,30,15:41,16:11,Light,8,473,,
20181017,PA-2202_20181017,PA-2202_20181017,PA-2202,P-2202,2202,7,9,2,PI,Pacuta,4,Sample,30,0.6,30,15:41,16:11,Light,8,473,,
20181017,BK-2_20181017,BK-2_20181017,BK-2,B2-HOT,NA,10,8,2,PI,BK,2,Blank,30,0.61,NA,15:41,16:11,Light,8,473,,
20181017,MC-2299_20181017,MC-2299_20181017,MC-2299,M-2299,2299,3,4,1,PI,Mcapitata,1,Sample,30,0.605,30,15:41,16:11,Light,8,473,,
20181017,MC-2163_20181017,MC-2163_20181017,MC-2163,M-2163,2163,4,6,1,PI,Mcapitata,2,Sample,30,0.605,30,15:41,16:11,Light,8,473,,
20181017,MC-2517_20181017,MC-2517_20181017,MC-2517,M-2517,2517,8,10,2,PI,Mcapitata,3,Sample,30,0.6,30,15:41,16:11,Light,8,473,,
20181017,MC-2024_20181017,MC-2024_20181017,MC-2024,M-2024,2024,9,12,2,PI,Mcapitata,4,Sample,30,0.595,30,15:41,16:11,Light,8,473,,
20181017,BK-1_20181017,BK-1_20181017,BK-1,B1-HOT,NA,5,2,1,PI,BK,1,Blank,30,0.61,NA,15:41,16:11,Light,8,473,,
20181017,PA-1618_20181017,PA-1618_20181017,PA-1618,P-1618,1618,1,1,1,PI,Pacuta,1,Sample,30,0.605,30,16:13,16:43,Light,9,618,,
20181017,PA-1411_20181017,PA-1411_20181017,PA-1411,P-1411,1411,2,3,1,PI,Pacuta,2,Sample,30,0.605,30,16:13,16:43,Light,9,618,,
20181017,PA-1759_20181017,PA-1759_20181017,PA-1759,P-1759,1759,6,7,2,PI,Pacuta,3,Sample,30,0.605,30,16:13,16:43,Light,9,618,,
20181017,PA-2202_20181017,PA-2202_20181017,PA-2202,P-2202,2202,7,9,2,PI,Pacuta,4,Sample,30,0.6,30,16:13,16:43,Light,9,618,,
20181017,BK-2_20181017,BK-2_20181017,BK-2,B2-HOT,NA,10,8,2,PI,BK,2,Blank,30,0.61,NA,16:13,16:43,Light,9,618,,
20181017,MC-2299_20181017,MC-2299_20181017,MC-2299,M-2299,2299,3,4,1,PI,Mcapitata,1,Sample,30,0.605,30,16:13,16:43,Light,9,618,,
20181017,MC-2163_20181017,MC-2163_20181017,MC-2163,M-2163,2163,4,6,1,PI,Mcapitata,2,Sample,30,0.605,30,16:13,16:43,Light,9,618,,
20181017,MC-2517_20181017,MC-2517_20181017,MC-2517,M-2517,2517,8,10,2,PI,Mcapitata,3,Sample,30,0.6,30,16:13,16:43,Light,9,618,,
20181017,MC-2024_20181017,MC-2024_20181017,MC-2024,M-2024,2024,9,12,2,PI,Mcapitata,4,Sample,30,0.595,30,16:13,16:43,Light,9,618,,
20181017,BK-1_20181017,BK-1_20181017,BK-1,B1-HOT,NA,5,2,1,PI,BK,1,Blank,30,0.61,NA,16:45,17:15,Light,10,838,,
20181017,PA-1618_20181017,PA-1618_20181017,PA-1618,P-1618,1618,1,1,1,PI,Pacuta,1,Sample,30,0.605,30,16:45,17:15,Light,10,838,,
20181017,PA-1411_20181017,PA-1411_20181017,PA-1411,P-1411,1411,2,3,1,PI,Pacuta,2,Sample,30,0.605,30,16:45,17:15,Light,10,838,,
20181017,PA-1759_20181017,PA-1759_20181017,PA-1759,P-1759,1759,6,7,2,PI,Pacuta,3,Sample,30,0.605,30,16:45,17:15,Light,10,838,,
20181017,PA-2202_20181017,PA-2202_20181017,PA-2202,P-2202,2202,7,9,2,PI,Pacuta,4,Sample,30,0.6,30,16:45,17:15,Light,10,838,,
20181017,BK-2_20181017,BK-2_20181017,BK-2,B2-HOT,NA,10,8,2,PI,BK,2,Blank,30,0.61,NA,16:45,17:15,Light,10,838,,
20181017,MC-2299_20181017,MC-2299_20181017,MC-2299,M-2299,2299,3,4,1,PI,Mcapitata,1,Sample,30,0.605,30,16:45,17:15,Light,10,838,,
20181017,MC-2163_20181017,MC-2163_20181017,MC-2163,M-2163,2163,4,6,1,PI,Mcapitata,2,Sample,30,0.605,30,16:45,17:15,Light,10,838,,
20181017,MC-2517_20181017,MC-2517_20181017,MC-2517,M-2517,2517,8,10,2,PI,Mcapitata,3,Sample,30,0.6,30,16:45,17:15,Light,10,838,,
20181017,MC-2024_20181017,MC-2024_20181017,MC-2024,M-2024,2024,9,12,2,PI,Mcapitata,4,Sample,30,0.595,30,16:45,17:15,Light,10,838,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,11:47,12:19,Dark,1,0,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,11:47,12:19,Dark,1,0,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,11:47,12:19,Dark,1,0,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,11:47,12:19,Dark,1,0,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,11:47,12:19,Dark,1,0,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,11:47,12:19,Dark,1,0,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,11:47,12:19,Dark,1,0,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,11:47,12:19,Dark,1,0,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,11:47,12:19,Dark,1,0,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,11:47,12:19,Dark,1,0,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,12:21,12:53,Light,2,21,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,12:21,12:53,Light,2,21,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,12:21,12:53,Light,2,21,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,12:21,12:53,Light,2,21,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,12:21,12:53,Light,2,21,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,12:21,12:53,Light,2,21,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,12:21,12:53,Light,2,21,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,12:21,12:53,Light,2,21,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,12:21,12:53,Light,2,21,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,12:21,12:53,Light,2,21,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,12:55,13:33,Light,3,43,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,12:55,13:33,Light,3,43,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,12:55,13:33,Light,3,43,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,12:55,13:33,Light,3,43,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,12:55,13:33,Light,3,43,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,12:55,13:33,Light,3,43,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,12:55,13:33,Light,3,43,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,12:55,13:33,Light,3,43,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,12:55,13:33,Light,3,43,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,12:55,13:33,Light,3,43,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,13:36,14:26,Light,4,79,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,13:36,14:26,Light,4,79,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,13:36,14:26,Light,4,79,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,13:36,14:26,Light,4,79,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,13:36,14:26,Light,4,79,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,13:36,14:26,Light,4,79,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,13:36,14:26,Light,4,79,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,13:36,14:26,Light,4,79,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,13:36,14:26,Light,4,79,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,13:36,14:26,Light,4,79,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,14:28,15:01,Light,5,110,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,14:28,15:01,Light,5,110,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,14:28,15:01,Light,5,110,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,14:28,15:01,Light,5,110,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,14:28,15:01,Light,5,110,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,14:28,15:01,Light,5,110,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,14:28,15:01,Light,5,110,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,14:28,15:01,Light,5,110,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,14:28,15:01,Light,5,110,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,14:28,15:01,Light,5,110,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,15:04,15:36,Light,6,160,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,15:04,15:36,Light,6,160,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,15:04,15:36,Light,6,160,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,15:04,15:36,Light,6,160,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,15:04,15:36,Light,6,160,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,15:04,15:36,Light,6,160,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,15:04,15:36,Light,6,160,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,15:04,15:36,Light,6,160,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,15:04,15:36,Light,6,160,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,15:04,15:36,Light,6,160,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,15:38,16:13,Light,7,270,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,15:38,16:13,Light,7,270,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,15:38,16:13,Light,7,270,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,15:38,16:13,Light,7,270,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,15:38,16:13,Light,7,270,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,15:38,16:13,Light,7,270,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,15:38,16:13,Light,7,270,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,15:38,16:13,Light,7,270,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,15:38,16:13,Light,7,270,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,15:38,16:13,Light,7,270,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,16:15,16:51,Light,8,473,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,16:15,16:51,Light,8,473,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,16:15,16:51,Light,8,473,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,16:15,16:51,Light,8,473,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,16:15,16:51,Light,8,473,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,16:15,16:51,Light,8,473,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,16:15,16:51,Light,8,473,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,16:15,16:51,Light,8,473,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,16:15,16:51,Light,8,473,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,16:15,16:51,Light,8,473,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,16:15,16:51,Light,8,473,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,16:53,17:27,Light,9,618,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,16:53,17:27,Light,9,618,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,16:53,17:27,Light,9,618,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,16:53,17:27,Light,9,618,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,16:53,17:27,Light,9,618,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,16:53,17:27,Light,9,618,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,16:53,17:27,Light,9,618,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,16:53,17:27,Light,9,618,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,16:53,17:27,Light,9,618,,
20181031,PA-1441_20181031,PA-1441_20181031,PA-1441,P-1441,1441,1,1,,PI,Pacuta,1,Sample,30,0.596,30,17:29,18:15,Light,10,838,,
20181031,PA-1465_20181031,PA-1465_20181031,PA-1465,P-1465,1465,2,3,,PI,Pacuta,2,Sample,30,0.598,30,17:29,18:15,Light,10,838,,
20181031,MC-1447_20181031,MC-1447_20181031,MC-1447,M-1447,1447,3,4,,PI,Mcapitata,1,Sample,30,0.6,30,17:29,18:15,Light,10,838,,
20181031,MC-1270_20181031,MC-1270_20181031,MC-1270,M-1270,1270,4,6,,PI,Mcapitata,2,Sample,30,0.602,30,17:29,18:15,Light,10,838,,
20181031,BK-1_20181031,BK-1_20181031,BK-1,B1HOT,NA,5,2,,PI,BK,1,Blank,30,0.606,NA,17:29,18:15,Light,10,838,,
20181031,PA-1736_20181031,PA-1736_20181031,PA-1736,P-1736,1736,6,7,,PI,Pacuta,3,Sample,30,0.592,30,17:29,18:15,Light,10,838,,
20181031,PA-2202_20181031,PA-2202_20181031,PA-2202,P-2202,2202,7,9,,PI,Pacuta,4,Sample,30,0.598,30,17:29,18:15,Light,10,838,,
20181031,MC-1737_20181031,MC-1737_20181031,MC-1737,M-1737,1737,8,10,,PI,Mcapitata,3,Sample,30,0.602,30,17:29,18:15,Light,10,838,,
20181031,MC-2011_20181031,MC-2011_20181031,MC-2011,M-2011,2011,9,12,,PI,Mcapitata,4,Sample,30,0.6,30,17:29,18:15,Light,10,838,,
20181031,BK-2_20181031,BK-2_20181031,BK-2,B2HOT,NA,10,8,,PI,BK,2,Blank,30,0.6,NA,17:29,18:15,Light,10,838,,
20181115,BK-1_20181115,BK-1_20181115,BK-1,B1HOT,NA,1,2,1,PI,BK,1,Blank,30,0.6,NA,11:19,11:55,Dark,1,0,,
20181115,PA-2185_20181115,PA-2185_20181115,PA-2185,P-2185,2185,2,1,1,PI,Pacuta,1,Sample,30,0.602,30,11:19,11:55,Dark,1,0,,
20181115,MC-1824_20181115,MC-1824_20181115,MC-1824,M-1824,1824,3,3,1,PI,Mcapitata,1,Sample,30,0.606,30,11:19,11:55,Dark,1,0,,
20181115,MC-2190_20181115,MC-2190_20181115,MC-2190,M-2190,2190,4,4,1,PI,Mcapitata,2,Sample,30,0.598,30,11:19,11:55,Dark,1,0,,
20181115,PA-2079_20181115,PA-2079_20181115,PA-2079,P-2079,2079,5,6,1,PI,Pacuta,2,Sample,30,0.6,30,11:19,11:55,Dark,1,0,,
20181115,PA-1441_20181115,PA-1441_20181115,PA-1441,P-1441,1441,6,12,2,PI,Pacuta,3,Sample,30,0.588,30,11:19,11:55,Dark,1,0,,
20181115,MC-1272_20181115,MC-1272_20181115,MC-1272,M-1272,1272,7,7,2,PI,Mcapitata,3,Sample,30,0.604,30,11:19,11:55,Dark,1,0,,
20181115,MC-1337_20181115,MC-1337_20181115,MC-1337,M-1337,1337,8,9,2,PI,Mcapitata,4,Sample,30,0.594,30,11:19,11:55,Dark,1,0,,
20181115,BK-2_20181115,BK-2_20181115,BK-2,B2HOT,NA,9,8,2,PI,BK,2,Blank,30,0.6,NA,11:19,11:55,Dark,1,0,,
20181115,PA-1280_20181115,PA-1280_20181115,PA-1280,P-1280,1280,10,10,2,PI,Pacuta,4,Sample,30,0.594,30,11:19,11:55,Dark,1,0,,
20181115,BK-1_20181115,BK-1_20181115,BK-1,B1HOT,NA,1,2,1,PI,BK,1,Blank,30,0.6,NA,11:57,12:28,Light,2,14,,
20181115,PA-2185_20181115,PA-2185_20181115,PA-2185,P-2185,2185,2,1,1,PI,Pacuta,1,Sample,30,0.602,30,11:57,12:28,Light,2,14,,
20181115,MC-1824_20181115,MC-1824_20181115,MC-1824,M-1824,1824,3,3,1,PI,Mcapitata,1,Sample,30,0.606,30,11:57,12:28,Light,2,14,,
20181115,MC-2190_20181115,MC-2190_20181115,MC-2190,M-2190,2190,4,4,1,PI,Mcapitata,2,Sample,30,0.598,30,11:57,12:28,Light,2,14,,
20181115,PA-2079_20181115,PA-2079_20181115,PA-2079,P-2079,2079,5,6,1,PI,Pacuta,2,Sample,30,0.6,30,11:57,12:28,Light,2,14,,
20181115,PA-1441_20181115,PA-1441_20181115,PA-1441,P-1441,1441,6,12,2,PI,Pacuta,3,Sample,30,0.588,30,11:57,12:28,Light,2,14,,
20181115,MC-1272_20181115,MC-1272_20181115,MC-1272,M-1272,1272,7,7,2,PI,Mcapitata,3,Sample,30,0.604,30,11:57,12:28,Light,2,14,,
20181115,MC-1337_20181115,MC-1337_20181115,MC-1337,M-1337,1337,8,9,2,PI,Mcapitata,4,Sample,30,0.594,30,11:57,12:28,Light,2,14,,
20181115,BK-2_20181115,BK-2_20181115,BK-2,B2HOT,NA,9,8,2,PI,BK,2,Blank,30,0.6,NA,11:57,12:28,Light,2,14,,
20181115,PA-1280_20181115,PA-1280_20181115,PA-1280,P-1280,1280,10,10,2,PI,Pacuta,4,Sample,30,0.594,30,11:57,12:28,Light,2,14,,
20181115,BK-1_20181115,BK-1_20181115,BK-1,B1HOT,NA,1,2,1,PI,BK,1,Blank,30,0.6,NA,12:30,13:01,Light,3,28,,
20181115,PA-2185_20181115,PA-2185_20181115,PA-2185,P-2185,2185,2,1,1,PI,Pacuta,1,Sample,30,0.602,30,12:30,13:01,Light,3,28,,
20181115,MC-1824_20181115,MC-1824_20181115,MC-1824,M-1824,1824,3,3,1,PI,Mcapitata,1,Sample,30,0.606,30,12:30,13:01,Light,3,28,,
20181115,MC-2190_20181115,MC-2190_20181115,MC-2190,M-2190,2190,4,4,1,PI,Mcapitata,2,Sample,30,0.598,30,12:30,13:01,Light,3,28,,
20181115,PA-2079_20181115,PA-2079_20181115,PA-2079,P-2079,2079,5,6,1,PI,Pacuta,2,Sample,30,0.6,30,12:30,13:01,Light,3,28,,
20181115,PA-1441_20181115,PA-1441_20181115,PA-1441,P-1441,1441,6,12,2,PI,Pacuta,3,Sample,30,0.588,30,12:30,13:01,Light,3,28,,
20181115,MC-1272_20181115,MC-1272_20181115,MC-1272,M-1272,1272,7,7,2,PI,Mcapitata,3,Sample,30,0.604,30,12:30,13:01,Light,3,28,,
20181115,MC-1337_20181115,MC-1337_20181115,MC-1337,M-1337,1337,8,9,2,PI,Mcapitata,4,Sample,30,0.594,30,12:30,13:01,Light,3,28,,
